"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"1",1,"abs_max_d2",0.15375,16,1,0.0213098829445662,"none",0.195516603086114,0.111983396913886,0.3,0.0212500000000002,0.795806605433286,0.0275,25,0.25,1,"skew","lm_ns",-0.0570506020497277
"2",1,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-0.0570506020497277
"3",1,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-0.0570506020497277
"4",2,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.13800524559338e-10
"5",2,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.13800524559338e-10
"6",2,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.13800524559338e-10
"7",3,"abs_max_d2",0.47,1,0,NA,"none",NA,NA,NA,NA,1.11205660543329,0.0275,25,0.25,1,"skew","lm_ns",-9.3493213171314e-11
"8",3,"abs_max_d2",0.47,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.11205660543329,0.0275,25,0.25,1,"skew","lm_ns",-9.3493213171314e-11
"9",3,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-9.3493213171314e-11
"10",4,"abs_max_d2",-0.5772,25,1,0.0429693042893542,"none",-0.492981711152123,-0.661418288847877,-0.152,-0.75,0.0648566054332859,0.0275,25,0.25,1,"skew","gam",2.68702899411171
"11",4,"abs_max_d2",-0.5772,25,NA,0.0429693042893542,"jack_quant",-0.492981711152123,-0.661418288847877,-0.152,-0.75,0.0648566054332859,0.0275,25,0.25,1,"skew","gam",2.68702899411171
"12",4,"abs_max_d2",-0.353333333333333,3,0,0.0285773803324704,"sim_int",-0.297322697109188,-0.409343969557479,-0.3125,-0.3885,0.288723272099952,0.0275,25,0.25,1,"skew","gam",2.68702899411171
"13",5,"abs_max_d2",0.139090909090909,11,0,0.0130732203725437,"none",0.16471395018305,0.113467867998768,0.1975,0.0825,0.781147514524195,0.0275,25,0.25,1,"skew","lm_ns",-0.0110328685986332
"14",5,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-0.0110328685986332
"15",5,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-0.0110328685986332
"16",6,"abs_max_d2",-0.3696,25,1,0.0322935752124165,"none",-0.306305755651628,-0.432894244348372,-0.0100000000000007,-0.512,0.272456605433286,0.0275,25,0.25,1,"skew","gam",5.89848344976117
"17",6,"abs_max_d2",-0.3696,25,NA,0.0322935752124165,"jack_quant",-0.306305755651628,-0.432894244348372,-0.0100000000000007,-0.512,0.272456605433286,0.0275,25,0.25,1,"skew","gam",5.89848344976117
"18",6,"abs_max_d2",-0.265,8,0,0.0960654538768824,"sim_int",-0.0767151702428167,-0.453284829757183,0.2025,-0.55675,0.377056605433286,0.0275,25,0.25,1,"skew","gam",5.89848344976117
"19",7,"abs_max_d2",0.3736,25,1,0.0107993055332276,"none",0.39476624990317,0.35243375009683,0.452,0.248,1.01565660543329,0.0275,25,0.25,1,"skew","gam",4.02321498889236
"20",7,"abs_max_d2",0.3736,25,NA,0.0107993055332276,"jack_quant",0.39476624990317,0.35243375009683,0.452,0.248,1.01565660543329,0.0275,25,0.25,1,"skew","gam",4.02321498889236
"21",7,"abs_max_d2",0.305,2,0,NA,"sim_int",NA,NA,0.32875,0.28125,0.947056605433286,0.0275,25,0.25,1,"skew","gam",4.02321498889236
"22",8,"abs_max_d2",-0.253043478260869,23,1,0.00650602970832264,"none",-0.240291894350209,-0.265795062171529,-0.1955,-0.2845,0.389013127172416,0.0275,25,0.25,1,"skew","lm_ns",-0.413403428292952
"23",8,"abs_max_d2",-0.253043478260869,23,NA,0.00650602970832264,"jack_quant",-0.240291894350209,-0.265795062171529,-0.1955,-0.2845,0.389013127172416,0.0275,25,0.25,1,"skew","lm_ns",-0.413403428292952
"24",8,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-0.413403428292952
"25",9,"abs_max_d2",0.49,1,0,NA,"none",NA,NA,NA,NA,1.13205660543329,0.0275,25,0.25,1,"skew","lm_ns",-1.05131903183064e-10
"26",9,"abs_max_d2",0.49,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.13205660543329,0.0275,25,0.25,1,"skew","lm_ns",-1.05131903183064e-10
"27",9,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.05131903183064e-10
"28",10,"abs_max_d2",-0.76,24,1,0.0218605305912635,"none",-0.717154147358187,-0.802845852641813,-0.47575,-0.9085,-0.117943394566714,0.0275,25,0.25,1,"skew","gam_ns",1.49598498464759
"29",10,"abs_max_d2",-0.76,24,NA,0.0218605305912635,"jack_quant",-0.717154147358187,-0.802845852641813,-0.47575,-0.9085,-0.117943394566714,0.0275,25,0.25,1,"skew","gam_ns",1.49598498464759
"30",10,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",1.49598498464759
"31",11,"abs_max_d2",0.369166666666667,24,1,0.0375724462985439,"none",0.442807308222878,0.295526025110456,0.51275,-0.0102499999999998,1.01122327209995,0.0275,25,0.25,1,"skew","gam_ns",0.0361679300846163
"32",11,"abs_max_d2",0.403913043478261,23,NA,0.0128844055019368,"jack_quant",0.429166014224267,0.378660072732255,0.5135,0.3,1.04596964891155,0.0275,25,0.25,1,"skew","gam_ns",0.0361679300846163
"33",11,"abs_max_d2",-0.0549999999999999,2,0,NA,"sim_int",NA,NA,0.30125,-0.41125,0.587056605433286,0.0275,25,0.25,1,"skew","gam_ns",0.0361679300846163
"34",12,"abs_max_d2",0.415,2,0,NA,"none",NA,NA,0.47675,0.35325,1.05705660543329,0.0275,25,0.25,1,"skew","lm_ns",-1.42279077408602e-10
"35",12,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.42279077408602e-10
"36",12,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.42279077408602e-10
"37",13,"abs_max_d2",0.1344,25,1,0.0118889537900617,"none",0.157701921242382,0.111098078757618,0.248,0.0300000000000002,0.776456605433286,0.0275,25,0.25,1,"skew","gam_ns",1.87313466296804
"38",13,"abs_max_d2",0.1344,25,NA,0.0118889537900617,"jack_quant",0.157701921242382,0.111098078757618,0.248,0.0300000000000002,0.776456605433286,0.0275,25,0.25,1,"skew","gam_ns",1.87313466296804
"39",13,"abs_max_d2",0.0300000000000002,1,0,NA,"sim_int",NA,NA,NA,NA,0.672056605433286,0.0275,25,0.25,1,"skew","gam_ns",1.87313466296804
"40",14,"abs_max_d2",0.0932,25,1,0.0379725778248813,"none",0.167624884936912,0.0187751150630884,0.254,-0.454,0.735256605433286,0.0275,25,0.25,1,"skew","gam",2.14104299914051
"41",14,"abs_max_d2",0.0932,25,NA,0.0379725778248813,"jack_quant",0.167624884936912,0.0187751150630884,0.254,-0.454,0.735256605433286,0.0275,25,0.25,1,"skew","gam",2.14104299914051
"42",14,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam",2.14104299914051
"43",15,"abs_max_d2",-0.707083333333333,24,1,0.0243825774256038,"none",-0.65929435972889,-0.754872306937776,-0.5615,-0.96575,-0.0650267279000475,0.0275,25,0.25,1,"skew","gam",2.19698573230468
"44",15,"abs_max_d2",-0.707083333333333,24,NA,0.0243825774256038,"jack_quant",-0.65929435972889,-0.754872306937776,-0.5615,-0.96575,-0.0650267279000475,0.0275,25,0.25,1,"skew","gam",2.19698573230468
"45",15,"abs_max_d2",-0.995,2,0,NA,"sim_int",NA,NA,-0.80975,-1.18025,-0.352943394566714,0.0275,25,0.25,1,"skew","gam",2.19698573230468
"46",16,"abs_max_d2",-0.38,2,0,NA,"none",NA,NA,-0.171,-0.589,0.262056605433286,0.0275,25,0.25,1,"skew","lm_ns",-1.29233512780047e-10
"47",16,"abs_max_d2",-0.38,2,NA,NA,"jack_quant",NA,NA,-0.171,-0.589,0.262056605433286,0.0275,25,0.25,1,"skew","lm_ns",-1.29233512780047e-10
"48",16,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.29233512780047e-10
"49",17,"abs_max_d2",0.36,25,1,0.0184842275106824,"none",0.396228420202982,0.323771579797018,0.404,0.162,1.00205660543329,0.0275,25,0.25,1,"skew","gam",5.96282264050754
"50",17,"abs_max_d2",0.36,25,NA,0.0184842275106824,"jack_quant",0.396228420202982,0.323771579797018,0.404,0.162,1.00205660543329,0.0275,25,0.25,1,"skew","gam",5.96282264050754
"51",17,"abs_max_d2",0.358695652173913,23,1,0.0201369725726323,"sim_int",0.398163393173943,0.319227911173883,0.4045,0.1435,1.0007522576072,0.0275,25,0.25,1,"skew","gam",5.96282264050754
"52",18,"abs_max_d2",0.0228000000000002,25,1,0.0134696160136641,"none",0.0491999622723657,-0.00359996227236542,0.128,-0.0920000000000001,0.664856605433286,0.0275,25,0.25,1,"skew","gam",11.3304411734684
"53",18,"abs_max_d2",0.0228000000000002,25,NA,0.0134696160136641,"jack_quant",0.0491999622723657,-0.00359996227236542,0.128,-0.0920000000000001,0.664856605433286,0.0275,25,0.25,1,"skew","gam",11.3304411734684
"54",18,"abs_max_d2",0.0228000000000002,25,1,0.0134696160136641,"sim_int",0.0491999622723657,-0.00359996227236542,0.128,-0.0920000000000001,0.664856605433286,0.0275,25,0.25,1,"skew","gam",11.3304411734684
"55",19,"abs_max_d2",-0.1788,25,1,0.0334078334127392,"none",-0.113321849709517,-0.244278150290483,0.138,-0.444,0.463256605433286,0.0275,25,0.25,1,"skew","gam",6.6661750805295
"56",19,"abs_max_d2",-0.1788,25,NA,0.0334078334127392,"jack_quant",-0.113321849709517,-0.244278150290483,0.138,-0.444,0.463256605433286,0.0275,25,0.25,1,"skew","gam",6.6661750805295
"57",19,"abs_max_d2",-0.160869565217391,23,1,0.0335989536650728,"sim_int",-0.0950168261156185,-0.226722304319164,0.1415,-0.4445,0.481187040215895,0.0275,25,0.25,1,"skew","gam",6.6661750805295
"58",20,"abs_max_d2",0.555,4,0,0.108576649832682,"none",0.767806323234074,0.342193676765926,0.7695,0.3915,1.19705660543329,0.0275,25,0.25,1,"skew","lm_ns",-1.92557081390987e-10
"59",20,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.92557081390987e-10
"60",20,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.92557081390987e-10
"61",21,"abs_max_d2",-0.075,4,0,0.0458257569495584,"none",0.0148168331854206,-0.164816833185421,-0.0122499999999998,-0.18025,0.567056605433286,0.0275,25,0.25,1,"skew","lm_ns",-1.39493749884423e-10
"62",21,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.39493749884423e-10
"63",21,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.39493749884423e-10
"64",22,"abs_max_d2",-0.7832,25,1,0.0308430164975261,"none",-0.722748798490274,-0.843651201509726,-0.484000000000001,-0.868,-0.141143394566714,0.0275,25,0.25,1,"skew","gam",9.24745117248723
"65",22,"abs_max_d2",-0.7832,25,NA,0.0308430164975261,"jack_quant",-0.722748798490274,-0.843651201509726,-0.484000000000001,-0.868,-0.141143394566714,0.0275,25,0.25,1,"skew","gam",9.24745117248723
"66",22,"abs_max_d2",-0.812916666666667,24,1,0.00584872844716229,"sim_int",-0.801453369554874,-0.824379963778459,-0.76,-0.86975,-0.170860061233381,0.0275,25,0.25,1,"skew","gam",9.24745117248723
"67",23,"abs_max_d2",0.1896,25,1,0.0245195500230598,"none",0.237657434962326,0.141542565037675,0.348,-0.0639999999999999,0.831656605433286,0.0275,25,0.25,1,"skew","gam",8.34043742866596
"68",23,"abs_max_d2",0.1896,25,NA,0.0245195500230598,"jack_quant",0.237657434962326,0.141542565037675,0.348,-0.0639999999999999,0.831656605433286,0.0275,25,0.25,1,"skew","gam",8.34043742866596
"69",23,"abs_max_d2",0.207916666666667,24,1,0.016555790615327,"sim_int",0.240365420008294,0.175467913325039,0.34975,0.0772499999999999,0.849973272099953,0.0275,25,0.25,1,"skew","gam",8.34043742866596
"70",24,"abs_max_d2",-0.48,2,0,NA,"none",NA,NA,-0.404,-0.556,0.162056605433286,0.0275,25,0.25,1,"skew","lm_ns",-8.61462012835545e-11
"71",24,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.61462012835545e-11
"72",24,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.61462012835545e-11
"73",25,"abs_max_d2",-0.562,25,1,0.0282412720047176,"none",-0.506648123993154,-0.617351876006846,-0.22,-0.756,0.0800566054332859,0.0275,25,0.25,1,"skew","gam",8.43511647183395
"74",25,"abs_max_d2",-0.562,25,NA,0.0282412720047176,"jack_quant",-0.506648123993154,-0.617351876006846,-0.22,-0.756,0.0800566054332859,0.0275,25,0.25,1,"skew","gam",8.43511647183395
"75",25,"abs_max_d2",-0.5825,24,1,0.0197933558958088,"sim_int",-0.543705735311031,-0.621294264688969,-0.4235,-0.762,0.0595566054332858,0.0275,25,0.25,1,"skew","gam",8.43511647183395
"76",26,"abs_max_d2",0.3072,25,1,0.0382767698625565,"none",0.382221090375139,0.232178909624861,0.542,-0.102,0.949256605433286,0.0275,25,0.25,1,"skew","gam",4.39842973086496
"77",26,"abs_max_d2",0.3072,25,NA,0.0382767698625565,"jack_quant",0.382221090375139,0.232178909624861,0.542,-0.102,0.949256605433286,0.0275,25,0.25,1,"skew","gam",4.39842973086496
"78",26,"abs_max_d2",0.331,20,1,0.0302244603845985,"sim_int",0.390238853805971,0.271761146194029,0.511,0.0300000000000002,0.973056605433286,0.0275,25,0.25,1,"skew","gam",4.39842973086496
"79",27,"abs_max_d2",-0.889166666666667,24,1,0.00438750014586104,"none",-0.880567324398615,-0.897766008934719,-0.84575,-0.91425,-0.247110061233381,0.0275,25,0.25,1,"skew","gam_ns",1.89840173497845
"80",27,"abs_max_d2",-0.889166666666667,24,NA,0.00438750014586104,"jack_quant",-0.880567324398615,-0.897766008934719,-0.84575,-0.91425,-0.247110061233381,0.0275,25,0.25,1,"skew","gam_ns",1.89840173497845
"81",27,"abs_max_d2",-0.889166666666667,24,1,0.00438750014586104,"sim_int",-0.880567324398615,-0.897766008934719,-0.84575,-0.91425,-0.247110061233381,0.0275,25,0.25,1,"skew","gam_ns",1.89840173497845
"82",28,"abs_max_d2",-0.345555555555555,9,0,0.114824745687601,"none",-0.120503189473887,-0.570607921637224,0.238,-0.55,0.29650104987773,0.0275,25,0.25,1,"skew","lm_ns",-0.00316549969176094
"83",28,"abs_max_d2",0.0433333333333334,3,NA,0.201783712590156,"jack_quant",0.43882214267682,-0.352155476010154,0.2545,-0.2585,0.685389938766619,0.0275,25,0.25,1,"skew","lm_ns",-0.00316549969176094
"84",28,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-0.00316549969176094
"85",29,"abs_max_d2",-0.50125,8,0,0.026452691695916,"none",-0.449403676981863,-0.553096323018137,-0.4335,-0.63075,0.140806605433286,0.0275,25,0.25,1,"skew","lm_ns",-3.89917431675713e-10
"86",29,"abs_max_d2",-0.50125,8,NA,0.026452691695916,"jack_quant",-0.449403676981863,-0.553096323018137,-0.4335,-0.63075,0.140806605433286,0.0275,25,0.25,1,"skew","lm_ns",-3.89917431675713e-10
"87",29,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-3.89917431675713e-10
"88",30,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.69277982928907e-11
"89",30,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.69277982928907e-11
"90",30,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.69277982928907e-11
"91",31,"abs_max_d2",-0.534,25,1,0.0106066017177982,"none",-0.513211442634755,-0.554788557365245,-0.422,-0.614,0.108056605433286,0.0275,25,0.25,1,"skew","gam",15.5344237402616
"92",31,"abs_max_d2",-0.534,25,NA,0.0106066017177982,"jack_quant",-0.513211442634755,-0.554788557365245,-0.422,-0.614,0.108056605433286,0.0275,25,0.25,1,"skew","gam",15.5344237402616
"93",31,"abs_max_d2",-0.534,25,1,0.0106066017177982,"sim_int",-0.513211442634755,-0.554788557365245,-0.422,-0.614,0.108056605433286,0.0275,25,0.25,1,"skew","gam",15.5344237402616
"94",32,"abs_max_d2",0.4012,25,1,0.0282001773044071,"none",0.456471331874282,0.345928668125718,0.572,0.1,1.04325660543329,0.0275,25,0.25,1,"skew","gam_ns",0.780332405217763
"95",32,"abs_max_d2",0.4012,25,NA,0.0282001773044071,"jack_quant",0.456471331874282,0.345928668125718,0.572,0.1,1.04325660543329,0.0275,25,0.25,1,"skew","gam_ns",0.780332405217763
"96",32,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.780332405217763
"97",33,"abs_max_d2",-0.100454545454545,22,1,0.0306133614858548,"none",-0.0404534594965645,-0.160455631412526,0.14225,-0.3,0.54160205997874,0.0275,25,0.25,1,"skew","gam_ns",0.0485566582099892
"98",33,"abs_max_d2",-0.100454545454545,22,NA,0.0306133614858548,"jack_quant",-0.0404534594965645,-0.160455631412526,0.14225,-0.3,0.54160205997874,0.0275,25,0.25,1,"skew","gam_ns",0.0485566582099892
"99",33,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.0485566582099892
"100",34,"abs_max_d2",-0.921666666666667,24,1,0.0242986044910863,"none",-0.874042276989554,-0.969291056343779,-0.678999999999999,-0.96425,-0.279610061233381,0.0275,25,0.25,1,"skew","gam_ns",0.149933318686976
"101",34,"abs_max_d2",-0.921666666666667,24,NA,0.0242986044910863,"jack_quant",-0.874042276989554,-0.969291056343779,-0.678999999999999,-0.96425,-0.279610061233381,0.0275,25,0.25,1,"skew","gam_ns",0.149933318686976
"102",34,"abs_max_d2",-0.936666666666667,6,0,0.0111952370824978,"sim_int",-0.914724405186584,-0.95860892814675,-0.90125,-0.95875,-0.294610061233381,0.0275,25,0.25,1,"skew","gam_ns",0.149933318686976
"103",35,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.63737468028557e-10
"104",35,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.63737468028557e-10
"105",35,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.63737468028557e-10
"106",36,"abs_max_d2",-0.1624,25,1,0.0296406721321303,"none",-0.104305350143465,-0.220494649856535,0.0460000000000002,-0.448,0.479656605433286,0.0275,25,0.25,1,"skew","gam_ns",1.51559059307797
"107",36,"abs_max_d2",-0.1624,25,NA,0.0296406721321303,"jack_quant",-0.104305350143465,-0.220494649856535,0.0460000000000002,-0.448,0.479656605433286,0.0275,25,0.25,1,"skew","gam_ns",1.51559059307797
"108",36,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",1.51559059307797
"109",37,"abs_max_d2",0.7624,25,1,0.00442059573662495,"none",0.771064208433996,0.753735791566004,0.808,0.728,1.40445660543329,0.0275,25,0.25,1,"skew","gam",2.48583198730451
"110",37,"abs_max_d2",0.7624,25,NA,0.00442059573662495,"jack_quant",0.771064208433996,0.753735791566004,0.808,0.728,1.40445660543329,0.0275,25,0.25,1,"skew","gam",2.48583198730451
"111",37,"abs_max_d2",0.793333333333334,3,0,0.0216024689946929,"sim_int",0.835673394540075,0.750993272126592,0.819,0.762,1.43538993876662,0.0275,25,0.25,1,"skew","gam",2.48583198730451
"112",38,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.70757630257867e-10
"113",38,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.70757630257867e-10
"114",38,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.70757630257867e-10
"115",39,"abs_max_d2",0.636,25,1,0.00692218655243174,"none",0.649567236337034,0.622432763662966,0.684,0.56,1.27805660543329,0.0275,25,0.25,1,"skew","gam",5.47600440657087
"116",39,"abs_max_d2",0.636,25,NA,0.00692218655243174,"jack_quant",0.649567236337034,0.622432763662966,0.684,0.56,1.27805660543329,0.0275,25,0.25,1,"skew","gam",5.47600440657087
"117",39,"abs_max_d2",0.655,10,1,0.00919608075402603,"sim_int",0.673023987076813,0.636976012923187,0.68775,0.60675,1.29705660543329,0.0275,25,0.25,1,"skew","gam",5.47600440657087
"118",40,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.68753899743024e-10
"119",40,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.68753899743024e-10
"120",40,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.68753899743024e-10
"121",41,"abs_max_d2",-0.55625,8,0,0.0040089186286864,"none",-0.548392663870823,-0.564107336129177,-0.55,-0.5765,0.0858066054332859,0.0275,25,0.25,1,"skew","lm_ns",-9.29389898374211e-11
"122",41,"abs_max_d2",0.938333333333333,6,NA,0.0127801930084539,"jack_quant",0.963382051345374,0.913284615321293,0.95,0.88875,1.58038993876662,0.0275,25,0.25,1,"skew","lm_ns",-9.29389898374211e-11
"123",41,"abs_max_d2",-0.746666666666667,6,0,0.206739772016256,"sim_int",-0.341464159342784,-1.15186917399055,-0.55,-1.55125,-0.104610061233381,0.0275,25,0.25,1,"skew","lm_ns",-9.29389898374211e-11
"124",42,"abs_max_d2",-0.0533333333333332,3,0,0.167978173185288,"none",0.275897836298663,-0.38256450296533,0.2005,-0.208,0.588723272099953,0.0275,25,0.25,1,"skew","lm_ns",-1.26206600725709e-10
"125",42,"abs_max_d2",-0.0533333333333332,3,NA,0.167978173185288,"jack_quant",0.275897836298663,-0.38256450296533,0.2005,-0.208,0.588723272099953,0.0275,25,0.25,1,"skew","lm_ns",-1.26206600725709e-10
"126",42,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.26206600725709e-10
"127",43,"abs_max_d2",-1.026,25,1,0.0361180548879489,"none",-0.955209913227979,-1.09679008677202,-0.600000000000001,-1.13,-0.383943394566714,0.0275,25,0.25,1,"skew","gam",6.62764949937683
"128",43,"abs_max_d2",-1.026,25,NA,0.0361180548879489,"jack_quant",-0.955209913227979,-1.09679008677202,-0.600000000000001,-1.13,-0.383943394566714,0.0275,25,0.25,1,"skew","gam",6.62764949937683
"129",43,"abs_max_d2",-1.02666666666667,24,1,0.0376817168297679,"sim_int",-0.952811858804685,-1.10052147452865,-0.587499999999999,-1.13,-0.384610061233381,0.0275,25,0.25,1,"skew","gam",6.62764949937683
"130",44,"abs_max_d2",0.531304347826087,23,1,0.0144928644144765,"none",0.559709840111283,0.502898855540891,0.6865,0.4655,1.17336095325937,0.0275,25,0.25,1,"skew","lm_ns",-0.170441598558469
"131",44,"abs_max_d2",0.531304347826087,23,NA,0.0144928644144765,"jack_quant",0.559709840111283,0.502898855540891,0.6865,0.4655,1.17336095325937,0.0275,25,0.25,1,"skew","lm_ns",-0.170441598558469
"132",44,"abs_max_d2",0.59,1,0,NA,"sim_int",NA,NA,NA,NA,1.23205660543329,0.0275,25,0.25,1,"skew","lm_ns",-0.170441598558469
"133",45,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.09139364212751e-10
"134",45,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.09139364212751e-10
"135",45,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.09139364212751e-10
"136",46,"abs_max_d2",-0.210869565217391,23,1,0.010560980801369,"none",-0.190170423205289,-0.231568707229493,-0.1185,-0.288,0.431187040215895,0.0275,25,0.25,1,"skew","gam_ns",0.229213967160305
"137",46,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.229213967160305
"138",46,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.229213967160305
"139",47,"abs_max_d2",-0.56125,24,1,0.0247735490687014,"none",-0.512694736056109,-0.60980526394389,-0.29925,-0.7085,0.0808066054332859,0.0275,25,0.25,1,"skew","gam_ns",1.09955887296645
"140",47,"abs_max_d2",-0.56125,24,NA,0.0247735490687014,"jack_quant",-0.512694736056109,-0.60980526394389,-0.29925,-0.7085,0.0808066054332859,0.0275,25,0.25,1,"skew","gam_ns",1.09955887296645
"141",47,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",1.09955887296645
"142",48,"abs_max_d2",-0.37,3,0,0.0604152298679728,"none",-0.251588325341065,-0.488411674658935,-0.2935,-0.455,0.272056605433286,0.0275,25,0.25,1,"skew","lm_ns",-1.95200300368015e-10
"143",48,"abs_max_d2",-0.37,3,NA,0.0604152298679728,"jack_quant",-0.251588325341065,-0.488411674658935,-0.2935,-0.455,0.272056605433286,0.0275,25,0.25,1,"skew","lm_ns",-1.95200300368015e-10
"144",48,"abs_max_d2",1.195,2,0,NA,"sim_int",NA,NA,2.76725,-0.37725,1.83705660543329,0.0275,25,0.25,1,"skew","lm_ns",-1.95200300368015e-10
