"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"1677",59,"min_d2",-0.325,2,0,NA,"sim_int",NA,NA,-0.31075,-0.33925,-0.978205041710836,0.55,25,0.25,0,"sigmoidal","gam_ns",1.71845716228671
"1678",60,"min_d2",-0.3475,24,1,0.00522644142616144,"none",-0.337256363037415,-0.357743636962585,-0.30575,-0.40275,-1.00070504171084,0.55,25,0.25,0,"sigmoidal","gam",3.0923349990252
"1679",60,"min_d2",-0.3475,24,NA,0.00522644142616144,"jack_quant",-0.337256363037415,-0.357743636962585,-0.30575,-0.40275,-1.00070504171084,0.55,25,0.25,0,"sigmoidal","gam",3.0923349990252
"1680",60,"min_d2",-0.3475,24,1,0.00522644142616144,"sim_int",-0.337256363037415,-0.357743636962585,-0.30575,-0.40275,-1.00070504171084,0.55,25,0.25,0,"sigmoidal","gam",3.0923349990252
"1681",61,"min_d2",0.66,1,0,NA,"none",NA,NA,NA,NA,0.00679495828916421,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.43202782965091e-10
"1682",61,"min_d2",-2.09,1,NA,NA,"jack_quant",NA,NA,NA,NA,-2.74320504171084,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.43202782965091e-10
"1683",61,"min_d2",0.66,1,0,NA,"sim_int",NA,NA,NA,NA,0.00679495828916421,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.43202782965091e-10
"1684",62,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.06155084722559e-10
"1685",62,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.06155084722559e-10
"1686",62,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.06155084722559e-10
"1687",63,"min_d2",0.6832,25,1,0.033704805130558,"none",0.749260204161835,0.617139795838166,0.818,0.222,0.0299949582891642,0.55,25,0.25,0,"sigmoidal","gam_ns",0.429213489322748
"1688",63,"min_d2",0.6832,25,NA,0.033704805130558,"jack_quant",0.749260204161835,0.617139795838166,0.818,0.222,0.0299949582891642,0.55,25,0.25,0,"sigmoidal","gam_ns",0.429213489322748
"1689",63,"min_d2",0.8,1,0,NA,"sim_int",NA,NA,NA,NA,0.146794958289164,0.55,25,0.25,0,"sigmoidal","gam_ns",0.429213489322748
"1690",64,"min_d2",0.5936,25,1,0.00833083295822079,"none",0.609928132559332,0.577271867440668,0.65,0.496,-0.0596050417108359,0.55,25,0.25,0,"sigmoidal","gam",2.43851938586246
"1691",64,"min_d2",0.5936,25,NA,0.00833083295822079,"jack_quant",0.609928132559332,0.577271867440668,0.65,0.496,-0.0596050417108359,0.55,25,0.25,0,"sigmoidal","gam",2.43851938586246
"1692",64,"min_d2",0.64,3,0,0.0122474487139158,"sim_int",0.664004558381776,0.615995441618224,0.65,0.6215,-0.0132050417108359,0.55,25,0.25,0,"sigmoidal","gam",2.43851938586246
"1693",65,"min_d2",-0.1832,25,1,0.0070887234393789,"none",-0.169306357362452,-0.197093642637548,-0.112,-0.224,-0.836405041710836,0.55,25,0.25,0,"sigmoidal","gam",5.39937075873251
"1694",65,"min_d2",-0.1832,25,NA,0.0070887234393789,"jack_quant",-0.169306357362452,-0.197093642637548,-0.112,-0.224,-0.836405041710836,0.55,25,0.25,0,"sigmoidal","gam",5.39937075873251
"1695",65,"min_d2",-0.1875,12,1,0.0147219406733651,"sim_int",-0.158645526497669,-0.216354473502331,-0.0785000000000001,-0.22725,-0.840705041710836,0.55,25,0.25,0,"sigmoidal","gam",5.39937075873251
"1696",66,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.52098778016807e-10
"1697",66,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.52098778016807e-10
"1698",66,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.52098778016807e-10
"1699",67,"min_d2",1.00041666666667,24,1,0.00663607505408911,"none",1.01342313477139,0.987410198561947,1.03425,0.93575,0.347211624955831,0.55,25,0.25,0,"sigmoidal","gam",6.4440522205844
"1700",67,"min_d2",1.00041666666667,24,NA,0.00663607505408911,"jack_quant",1.01342313477139,0.987410198561947,1.03425,0.93575,0.347211624955831,0.55,25,0.25,0,"sigmoidal","gam",6.4440522205844
"1701",67,"min_d2",1.00272727272727,22,1,0.0063596595047768,"sim_int",1.01519197631057,0.990262569143973,1.03475,0.94,0.349522231016437,0.55,25,0.25,0,"sigmoidal","gam",6.4440522205844
"1702",68,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.09125153358036e-10
"1703",68,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.09125153358036e-10
"1704",68,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.09125153358036e-10
"1705",69,"min_d2",0.0208333333333334,24,1,0.0288199984826402,"none",0.0773194923938072,-0.0356528257271404,0.347,-0.0885000000000001,-0.632371708377503,0.55,25,0.25,0,"sigmoidal","gam_ns",0.19841549640433
"1706",69,"min_d2",0.0208333333333334,24,NA,0.0288199984826402,"jack_quant",0.0773194923938072,-0.0356528257271404,0.347,-0.0885000000000001,-0.632371708377503,0.55,25,0.25,0,"sigmoidal","gam_ns",0.19841549640433
"1707",69,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","gam_ns",0.19841549640433
"1708",70,"min_d2",0.311666666666667,24,1,0.025931906372574,"none",0.362492269207376,0.260841064125957,0.49125,0.0470000000000001,-0.341538375044169,0.55,25,0.25,0,"sigmoidal","gam",3.24709127980496
"1709",70,"min_d2",0.311666666666667,24,NA,0.025931906372574,"jack_quant",0.362492269207376,0.260841064125957,0.49125,0.0470000000000001,-0.341538375044169,0.55,25,0.25,0,"sigmoidal","gam",3.24709127980496
"1710",70,"min_d2",0.216666666666667,3,0,0.23519495459441,"sim_int",0.677640307017244,-0.244306973683911,0.4635,-0.135,-0.436538375044169,0.55,25,0.25,0,"sigmoidal","gam",3.24709127980496
"1711",71,"min_d2",0.3264,25,1,0.0343636597455962,"none",0.393751535478357,0.259048464521643,0.544,0.0160000000000001,-0.326805041710836,0.55,25,0.25,0,"sigmoidal","gam",3.75427017759358
"1712",71,"min_d2",0.3264,25,NA,0.0343636597455962,"jack_quant",0.393751535478357,0.259048464521643,0.544,0.0160000000000001,-0.326805041710836,0.55,25,0.25,0,"sigmoidal","gam",3.75427017759358
"1713",71,"min_d2",0.11,5,0,0.0508674748734395,"sim_int",0.209698418736438,0.0103015812635626,0.258,0.023,-0.543205041710836,0.55,25,0.25,0,"sigmoidal","gam",3.75427017759358
"1714",72,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.22511778499756e-10
"1715",72,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.22511778499756e-10
"1716",72,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.22511778499756e-10
"1717",73,"min_d2",0.2504,25,1,0.0137875749217265,"none",0.277423150280732,0.223376849719268,0.332,0.108,-0.402805041710836,0.55,25,0.25,0,"sigmoidal","gam",3.9298489232209
"1718",73,"min_d2",0.2504,25,NA,0.0137875749217265,"jack_quant",0.277423150280732,0.223376849719268,0.332,0.108,-0.402805041710836,0.55,25,0.25,0,"sigmoidal","gam",3.9298489232209
"1719",73,"min_d2",0.27,2,0,NA,"sim_int",NA,NA,0.289,0.251,-0.383205041710836,0.55,25,0.25,0,"sigmoidal","gam",3.9298489232209
"1720",74,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.13885789687629e-10
"1721",74,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.13885789687629e-10
"1722",74,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.13885789687629e-10
"1723",75,"min_d2",-0.102666666666667,15,1,0.0191787155266379,"none",-0.0650770749647172,-0.140256258368616,-0.0104999999999999,-0.2565,-0.755871708377503,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0643971346447358
"1724",75,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0643971346447358
"1725",75,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0643971346447358
"1726",76,"min_d2",0.2284,25,1,0.019371012134401,"none",0.266366486127514,0.190433513872486,0.414,0.096,-0.424805041710836,0.55,25,0.25,0,"sigmoidal","gam",7.37514917147168
"1727",76,"min_d2",0.2284,25,NA,0.019371012134401,"jack_quant",0.266366486127514,0.190433513872486,0.414,0.096,-0.424805041710836,0.55,25,0.25,0,"sigmoidal","gam",7.37514917147168
"1728",76,"min_d2",0.2284,25,1,0.019371012134401,"sim_int",0.266366486127514,0.190433513872486,0.414,0.096,-0.424805041710836,0.55,25,0.25,0,"sigmoidal","gam",7.37514917147168
"1729",77,"min_d2",0.340833333333333,24,1,0.0285166794734513,"none",0.39672499805997,0.284941668606696,0.558,0.0277500000000002,-0.312371708377503,0.55,25,0.25,0,"sigmoidal","gam_ns",0.892060908338735
"1730",77,"min_d2",0.340833333333333,24,NA,0.0285166794734513,"jack_quant",0.39672499805997,0.284941668606696,0.558,0.0277500000000002,-0.312371708377503,0.55,25,0.25,0,"sigmoidal","gam_ns",0.892060908338735
"1731",77,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","gam_ns",0.892060908338735
"1732",78,"min_d2",0.4356,25,1,0.0121060131982233,"none",0.459327349864884,0.411872650135116,0.508,0.31,-0.217605041710836,0.55,25,0.25,0,"sigmoidal","gam",4.05100484229295
"1733",78,"min_d2",0.4356,25,NA,0.0121060131982233,"jack_quant",0.459327349864884,0.411872650135116,0.508,0.31,-0.217605041710836,0.55,25,0.25,0,"sigmoidal","gam",4.05100484229295
"1734",78,"min_d2",-2.45,1,0,NA,"sim_int",NA,NA,NA,NA,-3.10320504171084,0.55,25,0.25,0,"sigmoidal","gam",4.05100484229295
"1735",79,"min_d2",-0.2475,4,0,0.0288193607763176,"none",-0.191015090820951,-0.303984909179049,-0.1845,-0.28925,-0.900705041710836,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.62430069394759e-10
"1736",79,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.62430069394759e-10
"1737",79,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.62430069394759e-10
"1738",80,"min_d2",0.0776000000000001,25,1,0.0263673303751273,"none",0.129279017903719,0.0259209820962816,0.386,-0.0699999999999998,-0.575605041710836,0.55,25,0.25,0,"sigmoidal","gam",4.61342112627501
"1739",80,"min_d2",0.0776000000000001,25,NA,0.0263673303751273,"jack_quant",0.129279017903719,0.0259209820962816,0.386,-0.0699999999999998,-0.575605041710836,0.55,25,0.25,0,"sigmoidal","gam",4.61342112627501
"1740",80,"min_d2",0.31,3,0,0.120830459735946,"sim_int",0.546823349317871,0.0731766506821292,0.463,0.14,-0.343205041710836,0.55,25,0.25,0,"sigmoidal","gam",4.61342112627501
"1741",81,"min_d2",0.823,10,0,0.128226747464919,"none",1.07431980688595,0.571680193114046,1.01,0.06475,0.169794958289164,0.55,25,0.25,0,"sigmoidal","lm_ns",-2.35075958698872e-10
"1742",81,"min_d2",-2.85,1,NA,NA,"jack_quant",NA,NA,NA,NA,-3.50320504171084,0.55,25,0.25,0,"sigmoidal","lm_ns",-2.35075958698872e-10
"1743",81,"min_d2",-2.85,1,0,NA,"sim_int",NA,NA,NA,NA,-3.50320504171084,0.55,25,0.25,0,"sigmoidal","lm_ns",-2.35075958698872e-10
"1744",82,"min_d2",-0.445416666666667,24,1,0.0240114903705969,"none",-0.398355010325167,-0.492478323008167,-0.29575,-0.6915,-1.0986217083775,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0389048143240274
"1745",82,"min_d2",-0.445416666666667,24,NA,0.0240114903705969,"jack_quant",-0.398355010325167,-0.492478323008167,-0.29575,-0.6915,-1.0986217083775,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0389048143240274
"1746",82,"min_d2",-0.605,2,0,NA,"sim_int",NA,NA,-0.31525,-0.89475,-1.25820504171084,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0389048143240274
"1747",83,"min_d2",1.41,21,1,0.002,"none",1.41391992796908,1.40608007203092,1.42,1.39,0.756794958289164,0.55,25,0.25,0,"sigmoidal","gam_ns",0.0343933896826485
"1748",83,"min_d2",1.41,21,NA,0.002,"jack_quant",1.41391992796908,1.40608007203092,1.42,1.39,0.756794958289164,0.55,25,0.25,0,"sigmoidal","gam_ns",0.0343933896826485
"1749",83,"min_d2",1.415,2,0,NA,"sim_int",NA,NA,1.41975,1.41025,0.761794958289164,0.55,25,0.25,0,"sigmoidal","gam_ns",0.0343933896826485
"1750",84,"min_d2",-0.2304,25,1,0.00773879117749593,"none",-0.215232248008232,-0.245567751991768,-0.158,-0.284,-0.883605041710836,0.55,25,0.25,0,"sigmoidal","gam",11.6981547548431
"1751",84,"min_d2",-0.2304,25,NA,0.00773879117749593,"jack_quant",-0.215232248008232,-0.245567751991768,-0.158,-0.284,-0.883605041710836,0.55,25,0.25,0,"sigmoidal","gam",11.6981547548431
"1752",84,"min_d2",-0.2304,25,1,0.00773879117749593,"sim_int",-0.215232248008232,-0.245567751991768,-0.158,-0.284,-0.883605041710836,0.55,25,0.25,0,"sigmoidal","gam",11.6981547548431
"1753",85,"min_d2",-0.00519999999999989,25,1,0.00907377172587748,"none",0.0125842657866578,-0.0229842657866576,0.0660000000000001,-0.0939999999999999,-0.658405041710836,0.55,25,0.25,0,"sigmoidal","gam",5.04852546404008
"1754",85,"min_d2",-0.00519999999999989,25,NA,0.00907377172587748,"jack_quant",0.0125842657866578,-0.0229842657866576,0.0660000000000001,-0.0939999999999999,-0.658405041710836,0.55,25,0.25,0,"sigmoidal","gam",5.04852546404008
"1755",85,"min_d2",-0.00217391304347814,23,1,0.00953368368919334,"sim_int",0.0165117636273378,-0.020859589714294,0.0705000000000001,-0.0945,-0.655378954754314,0.55,25,0.25,0,"sigmoidal","gam",5.04852546404008
"1756",86,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.16770593194815e-10
"1757",86,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.16770593194815e-10
"1758",86,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.16770593194815e-10
"1759",87,"min_d2",-0.0443478260869565,23,1,0.0361518039452312,"none",0.0265084076218496,-0.115204059795763,0.2635,-0.249,-0.697552867797792,0.55,25,0.25,0,"sigmoidal","gam_ns",0.791039184372288
"1760",87,"min_d2",-0.0443478260869565,23,NA,0.0361518039452312,"jack_quant",0.0265084076218496,-0.115204059795763,0.2635,-0.249,-0.697552867797792,0.55,25,0.25,0,"sigmoidal","gam_ns",0.791039184372288
"1761",87,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","gam_ns",0.791039184372288
"1762",88,"min_d2",0.3052,25,1,0.0302943889194022,"none",0.364575911215678,0.245824088784322,0.442,0.00600000000000012,-0.348005041710836,0.55,25,0.25,0,"sigmoidal","gam",13.4970695131302
"1763",88,"min_d2",0.3052,25,NA,0.0302943889194022,"jack_quant",0.364575911215678,0.245824088784322,0.442,0.00600000000000012,-0.348005041710836,0.55,25,0.25,0,"sigmoidal","gam",13.4970695131302
"1764",88,"min_d2",0.332916666666667,24,1,0.0113123578087615,"sim_int",0.35508848055207,0.310744852781264,0.44525,0.2615,-0.320288375044169,0.55,25,0.25,0,"sigmoidal","gam",13.4970695131302
"1765",89,"min_d2",0.1296,25,1,0.0315154283204627,"none",0.191369104465461,0.0678308955345395,0.378,-0.198,-0.523605041710836,0.55,25,0.25,0,"sigmoidal","gam",3.35849444916819
"1766",89,"min_d2",0.1296,25,NA,0.0315154283204627,"jack_quant",0.191369104465461,0.0678308955345395,0.378,-0.198,-0.523605041710836,0.55,25,0.25,0,"sigmoidal","gam",3.35849444916819
"1767",89,"min_d2",0.15,15,1,0.021404748662531,"sim_int",0.191952536476693,0.108047463523307,0.3125,0.0535000000000002,-0.503205041710836,0.55,25,0.25,0,"sigmoidal","gam",3.35849444916819
"1768",90,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.28679289446154e-10
"1769",90,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.28679289446154e-10
"1770",90,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-1.28679289446154e-10
"1771",91,"min_d2",-0.384,25,1,0.0110239637961025,"none",-0.362393427992766,-0.405606572007234,-0.28,-0.46,-1.03720504171084,0.55,25,0.25,0,"sigmoidal","gam",5.02454834601675
"1772",91,"min_d2",-0.384,25,NA,0.0110239637961025,"jack_quant",-0.362393427992766,-0.405606572007234,-0.28,-0.46,-1.03720504171084,0.55,25,0.25,0,"sigmoidal","gam",5.02454834601675
"1773",91,"min_d2",-0.397142857142857,14,1,0.008799446689744,"sim_int",-0.379896258547079,-0.414389455738636,-0.36325,-0.46,-1.05034789885369,0.55,25,0.25,0,"sigmoidal","gam",5.02454834601675
"1774",92,"min_d2",0.1888,25,1,0.0203640478403594,"none",0.228712800346555,0.148887199653445,0.348,0.00800000000000001,-0.464405041710836,0.55,25,0.25,0,"sigmoidal","gam",9.373686506328
"1775",92,"min_d2",0.1888,25,NA,0.0203640478403594,"jack_quant",0.228712800346555,0.148887199653445,0.348,0.00800000000000001,-0.464405041710836,0.55,25,0.25,0,"sigmoidal","gam",9.373686506328
"1776",92,"min_d2",0.1888,25,1,0.0203640478403594,"sim_int",0.228712800346555,0.148887199653445,0.348,0.00800000000000001,-0.464405041710836,0.55,25,0.25,0,"sigmoidal","gam",9.373686506328
"1777",93,"min_d2",0.5868,25,1,0.0278308382115156,"none",0.641347440554132,0.532252559445868,0.71,0.184,-0.0664050417108359,0.55,25,0.25,0,"sigmoidal","gam",5.60716763502916
"1778",93,"min_d2",0.5868,25,NA,0.0278308382115156,"jack_quant",0.641347440554132,0.532252559445868,0.71,0.184,-0.0664050417108359,0.55,25,0.25,0,"sigmoidal","gam",5.60716763502916
"1779",93,"min_d2",0.596363636363636,22,1,0.0259647891223918,"sim_int",0.647253687909702,0.545473584817571,0.71375,0.31375,-0.0568414053471996,0.55,25,0.25,0,"sigmoidal","gam",5.60716763502916
"1780",94,"min_d2",0.492272727272727,22,1,0.00854312305637582,"none",0.509016940778718,0.475528513766737,0.57425,0.42,-0.160932314438109,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0171571839387568
"1781",94,"min_d2",0.42,2,NA,NA,"jack_quant",NA,NA,0.42,0.42,-0.233205041710836,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0171571839387568
"1782",94,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-0.0171571839387568
"1783",95,"min_d2",0.357916666666667,24,1,0.00895228195696074,"none",0.375462816881757,0.340370516451576,0.4425,0.2915,-0.295288375044169,0.55,25,0.25,0,"sigmoidal","gam",2.86467933023779
"1784",95,"min_d2",0.357916666666667,24,NA,0.00895228195696074,"jack_quant",0.375462816881757,0.340370516451576,0.4425,0.2915,-0.295288375044169,0.55,25,0.25,0,"sigmoidal","gam",2.86467933023779
"1785",95,"min_d2",0.378333333333333,6,0,0.0118039541397505,"sim_int",0.401468658322407,0.35519800834426,0.4,0.335,-0.274871708377503,0.55,25,0.25,0,"sigmoidal","gam",2.86467933023779
"1786",96,"min_d2",-0.5808,25,1,0.0172191753577226,"none",-0.547051036455384,-0.614548963544616,-0.418,-0.716,-1.23400504171084,0.55,25,0.25,0,"sigmoidal","gam",4.04123548198053
"1787",96,"min_d2",-0.5808,25,NA,0.0172191753577226,"jack_quant",-0.547051036455384,-0.614548963544616,-0.418,-0.716,-1.23400504171084,0.55,25,0.25,0,"sigmoidal","gam",4.04123548198053
"1788",96,"min_d2",-0.568,5,0,0.0446374282413313,"sim_int",-0.4805122482845,-0.6554877517155,-0.48,-0.675,-1.22120504171084,0.55,25,0.25,0,"sigmoidal","gam",4.04123548198053
"1789",97,"min_d2",0.447083333333333,24,1,0.00710385200405569,"none",0.461006627412785,0.433160039253882,0.49425,0.373,-0.206121708377503,0.55,25,0.25,0,"sigmoidal","gam",2.90075449643325
"1790",97,"min_d2",0.447083333333333,24,NA,0.00710385200405569,"jack_quant",0.461006627412785,0.433160039253882,0.49425,0.373,-0.206121708377503,0.55,25,0.25,0,"sigmoidal","gam",2.90075449643325
"1791",97,"min_d2",0.446363636363636,22,1,0.00775314886057106,"sim_int",0.461559528897133,0.431167743830139,0.49475,0.371,-0.2068414053472,0.55,25,0.25,0,"sigmoidal","gam",2.90075449643325
"1792",98,"min_d2",-0.4792,25,1,0.0165508475781622,"none",-0.44676093483319,-0.51163906516681,-0.296,-0.606,-1.13240504171084,0.55,25,0.25,0,"sigmoidal","gam",2.31269143797375
"1793",98,"min_d2",-0.4792,25,NA,0.0165508475781622,"jack_quant",-0.44676093483319,-0.51163906516681,-0.296,-0.606,-1.13240504171084,0.55,25,0.25,0,"sigmoidal","gam",2.31269143797375
"1794",98,"min_d2",-0.66,1,0,NA,"sim_int",NA,NA,NA,NA,-1.31320504171084,0.55,25,0.25,0,"sigmoidal","gam",2.31269143797375
"1795",99,"min_d2",0.5312,25,1,0.0070789201938651,"none",0.545074428629409,0.517325571370591,0.57,0.454,-0.122005041710836,0.55,25,0.25,0,"sigmoidal","gam",2.30148128473679
"1796",99,"min_d2",0.5312,25,NA,0.0070789201938651,"jack_quant",0.545074428629409,0.517325571370591,0.57,0.454,-0.122005041710836,0.55,25,0.25,0,"sigmoidal","gam",2.30148128473679
"1797",99,"min_d2",0.537142857142857,21,1,0.00579408565447808,"sim_int",0.548499056348974,0.52578665793674,0.57,0.48,-0.116062184567979,0.55,25,0.25,0,"sigmoidal","gam",2.30148128473679
"1798",100,"min_d2",0.376,25,1,0.0227913238852956,"none",0.420670173975167,0.331329826024833,0.594,0.176,-0.277205041710836,0.55,25,0.25,0,"sigmoidal","gam",3.86141975303288
"1799",100,"min_d2",0.376,25,NA,0.0227913238852956,"jack_quant",0.420670173975167,0.331329826024833,0.594,0.176,-0.277205041710836,0.55,25,0.25,0,"sigmoidal","gam",3.86141975303288
"1800",100,"min_d2",0.285,6,0,0.0463680924774785,"sim_int",0.375879791287681,0.19412020871232,0.45,0.18375,-0.368205041710836,0.55,25,0.25,0,"sigmoidal","gam",3.86141975303288
"1801",1,"zero_d2",-0.4582,25,1,0.316473471768699,"none",0.162076606729003,-1.078476606729,2.755,-2.297,-1.11140504171084,0.55,25,0.25,0,"sigmoidal","gam",2.33085405991145
"1802",1,"zero_d2",2.7626,25,NA,0.00775671751881341,"jack_quant",2.77780288697513,2.74739711302487,2.831,2.755,2.10939495828916,0.55,25,0.25,0,"sigmoidal","gam",2.33085405991145
"1803",1,"zero_d2",-1.2302,25,1,0.416301139668016,"sim_int",-0.41426475952771,-2.04613524047229,2.755,-2.265,-1.88340504171084,0.55,25,0.25,0,"sigmoidal","gam",2.33085405991145
"1804",2,"zero_d2",-1.0802,25,1,0.438412983891267,"none",-0.220926341218378,-1.93947365878162,2.407,-2.963,-1.73340504171084,0.55,25,0.25,0,"sigmoidal","gam_ns",0.968330822781638
"1805",2,"zero_d2",-1.6922,25,NA,0.166157054218792,"jack_quant",-1.3665381579539,-2.0178618420461,-0.227000000000006,-1.855,-2.34540504171084,0.55,25,0.25,0,"sigmoidal","gam_ns",0.968330822781638
"1806",2,"zero_d2",0.5486,25,1,0.420401544161452,"sim_int",1.37257188560147,-0.275371885601471,2.215,-2.055,-0.104605041710836,0.55,25,0.25,0,"sigmoidal","gam_ns",0.968330822781638
"1807",3,"zero_d2",-1.371,25,1,0.288581299925457,"none",-0.805391045534352,-1.93660895446565,1.917,-2.613,-2.02420504171084,0.55,25,0.25,0,"sigmoidal","lm_ns",-2.95845126174754e-09
"1808",3,"zero_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","lm_ns",-2.95845126174754e-09
"1809",3,"zero_d2",0.681923076923077,13,0,0.508791302739728,"sim_int",1.67913570594016,-0.315289552094005,1.846,-2.272,0.0287180352122411,0.55,25,0.25,0,"sigmoidal","lm_ns",-2.95845126174754e-09
"1810",4,"zero_d2",1.3342,25,1,0.162683571525967,"none",1.65305394106724,1.01534605893276,1.605,-1.155,0.680994958289164,0.55,25,0.25,0,"sigmoidal","gam",7.24825031234336
"1811",4,"zero_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","gam",7.24825031234336
"1812",4,"zero_d2",1.4786,25,1,0.115758189055174,"sim_int",1.70548188146372,1.25171811853628,1.605,0.275,0.825394958289164,0.55,25,0.25,0,"sigmoidal","gam",7.24825031234336
"1813",5,"zero_d2",-2.2166,25,1,0.0796251635267813,"none",-2.0605375472244,-2.3726624527756,-1.765,-2.733,-2.86980504171084,0.55,25,0.25,0,"sigmoidal","gam",2.31962507009738
"1814",5,"zero_d2",-1.6122,25,NA,0.156376637570251,"jack_quant",-1.30570742233883,-1.91869257766117,-0.233000000000005,-1.769,-2.26540504171084,0.55,25,0.25,0,"sigmoidal","gam",2.31962507009738
"1815",5,"zero_d2",-1.4786,25,1,0.203160684899635,"sim_int",-1.08041237452222,-1.87678762547778,1.771,-1.769,-2.13180504171084,0.55,25,0.25,0,"sigmoidal","gam",2.31962507009738
"1816",6,"zero_d2",-2.1306,25,1,0.144910269170653,"none",-1.84658109143551,-2.41461890856448,-0.0370000000000021,-2.537,-2.78380504171084,0.55,25,0.25,0,"sigmoidal","gam",5.9212017898727
"1817",6,"zero_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"sigmoidal","gam",5.9212017898727
"1818",6,"zero_d2",-2.179,25,1,0.128598211496117,"sim_int",-1.92695213699135,-2.43104786300865,-1.045,-2.305,-2.83220504171084,0.55,25,0.25,0,"sigmoidal","gam",5.9212017898727
