"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"1322",41,"abs_max_d2",0.657575757575758,33,NA,0.00480133247761557,"jack_quant",0.666986196309687,0.648165318841829,0.68,0.596,-0.0302736021524701,0.014,33,0.754,0,"hockeystick","gam",81.1108761956896
"1323",41,"abs_max_d2",0.657575757575758,33,1,0.00480133247761557,"sim_int",0.666986196309687,0.648165318841829,0.68,0.596,-0.0302736021524701,0.014,33,0.754,0,"hockeystick","gam",81.1108761956896
"1324",42,"abs_max_d2",0.534242424242424,33,1,0.00629717048050996,"none",0.546584651588733,0.521900196896116,0.594000000000001,0.492,-0.153606935485803,0.014,33,0.754,0,"hockeystick","gam",68.059993033052
"1325",42,"abs_max_d2",0.534242424242424,33,NA,0.00629717048050996,"jack_quant",0.546584651588733,0.521900196896116,0.594000000000001,0.492,-0.153606935485803,0.014,33,0.754,0,"hockeystick","gam",68.059993033052
"1326",42,"abs_max_d2",0.534242424242424,33,1,0.00629717048050996,"sim_int",0.546584651588733,0.521900196896116,0.594000000000001,0.492,-0.153606935485803,0.014,33,0.754,0,"hockeystick","gam",68.059993033052
"1327",43,"abs_max_d2",0.570606060606061,33,1,0.003800169453957,"none",0.578054255870966,0.563157865341156,0.594,0.532,-0.117243299122167,0.014,33,0.754,0,"hockeystick","gam",69.0583705343215
"1328",43,"abs_max_d2",0.570606060606061,33,NA,0.003800169453957,"jack_quant",0.578054255870966,0.563157865341156,0.594,0.532,-0.117243299122167,0.014,33,0.754,0,"hockeystick","gam",69.0583705343215
"1329",43,"abs_max_d2",0.570606060606061,33,1,0.003800169453957,"sim_int",0.578054255870966,0.563157865341156,0.594,0.532,-0.117243299122167,0.014,33,0.754,0,"hockeystick","gam",69.0583705343215
"1330",44,"abs_max_d2",0.904848484848485,33,1,0.0119824188602479,"none",0.928333594262244,0.881363375434726,0.974,0.758,0.216999125120257,0.014,33,0.754,0,"hockeystick","gam",97.6449784599228
"1331",44,"abs_max_d2",0.904848484848485,33,NA,0.0119824188602479,"jack_quant",0.928333594262244,0.881363375434726,0.974,0.758,0.216999125120257,0.014,33,0.754,0,"hockeystick","gam",97.6449784599228
"1332",44,"abs_max_d2",0.904848484848485,33,1,0.0119824188602479,"sim_int",0.928333594262244,0.881363375434726,0.974,0.758,0.216999125120257,0.014,33,0.754,0,"hockeystick","gam",97.6449784599228
"1333",45,"abs_max_d2",0.548484848484849,33,1,0.00876250459300446,"none",0.565659041901504,0.531310655068193,0.622,0.468,-0.139364511243379,0.014,33,0.754,0,"hockeystick","gam",95.3275348395397
"1334",45,"abs_max_d2",0.548484848484849,33,NA,0.00876250459300446,"jack_quant",0.565659041901504,0.531310655068193,0.622,0.468,-0.139364511243379,0.014,33,0.754,0,"hockeystick","gam",95.3275348395397
